Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount,Payment_Mode,Status,Channel,Merchant_ID
TXN000329,CUST00329,10/16/2023,Purchase,425.4,Debit Card,Success,In-store,M300
TXN000330,CUST00330,2/7/2024,Purchase,255.25,Debit Card,Success,Online,M645
TXN000331,CUST00331,4/11/2025,Purchase,362.41,Debit Card,Success,In-store,M166
TXN000332,CUST00332,9/12/2023,Purchase,760.27,UPI,Success,Online,M938
TXN000333,CUST00333,11/8/2024,Refund,24.25,Debit Card,Success,Online,M364
TXN000334,CUST00334,2/22/2025,Purchase,124.91,Debit Card,Success,In-store,M986
TXN000335,CUST00335,12/26/2024,Purchase,55.54,Credit Card,Success,Online,M494
TXN000336,CUST00336,6/4/2024,Purchase,50.32,Credit Card,Success,In-store,M293
TXN000337,CUST00337,4/15/2025,Refund,856.91,UPI,Success,Online,M365
TXN000338,CUST00338,5/26/2024,Purchase,706.62,UPI,Success,Online,M230
TXN000339,CUST00339,8/21/2023,Purchase,479.43,UPI,Success,Online,M820
TXN000340,CUST00340,10/22/2023,Purchase,106.86,Credit Card,Success,Online,M721
TXN000341,CUST00341,10/7/2023,Purchase,496.7,UPI,Success,Online,M936
TXN000342,CUST00342,9/20/2023,Purchase,478.74,Cash,Success,Online,M277
TXN000343,CUST00343,1/24/2025,Purchase,181.47,Debit Card,Success,Online,M419
TXN000344,CUST00344,5/2/2023,Purchase,439.51,Cash,Success,Online,M260
TXN000345,CUST00345,7/31/2023,Refund,404.52,Debit Card,Success,In-store,M205
TXN000346,CUST00346,4/24/2024,Purchase,619.69,Debit Card,Success,In-store,M805
TXN000347,CUST00347,4/18/2023,Purchase,638.74,Cash,Success,In-store,M722
TXN000348,CUST00348,7/21/2023,Purchase,54.85,Cash,Success,Online,M997
TXN000349,CUST00349,4/16/2024,Purchase,380.87,UPI,Success,Online,M478
TXN000350,CUST00350,6/20/2024,Purchase,629.6,Credit Card,Success,Online,M688
TXN000351,CUST00351,1/30/2025,Purchase,508.1,Debit Card,Success,Online,M574
TXN000352,CUST00352,1/28/2025,Purchase,857.92,Debit Card,Success,Online,M862
TXN000353,CUST00353,7/3/2023,Purchase,662.11,Cash,Success,Online,M961
TXN000354,CUST00354,10/21/2023,Purchase,171.31,UPI,Success,In-store,M347
TXN000355,CUST00355,8/17/2023,Purchase,79.86,Cash,Success,Online,M881
TXN000356,CUST00356,7/15/2023,Purchase,646,UPI,Success,Online,M967
TXN000357,CUST00357,6/14/2023,Purchase,36.25,Debit Card,Success,In-store,M153
TXN000358,CUST00358,9/13/2023,Purchase,589.92,Debit Card,Success,In-store,M960
TXN000359,CUST00359,1/1/2025,Purchase,940.83,Debit Card,Success,Online,M701
TXN000360,CUST00360,3/16/2024,Purchase,579.72,Credit Card,Success,In-store,M853
TXN000361,CUST00361,3/19/2025,Purchase,394.29,Credit Card,Success,In-store,M204
TXN000362,CUST00362,3/2/2025,Purchase,646.86,UPI,Success,Online,M277
TXN000363,CUST00363,8/16/2024,Purchase,463.67,Cash,Success,Online,M164
TXN000364,CUST00364,3/21/2024,Purchase,550.16,UPI,Failed,Online,M627
TXN000365,CUST00365,6/9/2023,Purchase,942.05,Credit Card,Success,In-store,M421
TXN000366,CUST00366,12/19/2023,Purchase,392.24,Cash,Success,In-store,M258
TXN000367,CUST00367,9/9/2023,Purchase,961.58,Cash,Success,Online,M583
TXN000368,CUST00368,12/26/2024,Purchase,906.3,Cash,Success,Online,M297
TXN000369,CUST00369,3/5/2025,Purchase,203.83,Credit Card,Success,In-store,M402
TXN000370,CUST00370,12/23/2023,Purchase,78.67,Debit Card,Success,In-store,M192
TXN000371,CUST00371,5/19/2023,Refund,109.77,Credit Card,Success,Online,M189
TXN000372,CUST00372,10/23/2023,Purchase,28.04,Debit Card,Success,Online,M402
TXN000373,CUST00373,12/23/2023,Purchase,103.5,Debit Card,Success,Online,M841
TXN000374,CUST00374,7/31/2024,Refund,686.18,UPI,Success,Online,M511
TXN000375,CUST00375,9/11/2023,Purchase,80.48,Debit Card,Success,Online,M190
TXN000376,CUST00376,11/15/2024,Purchase,325.79,UPI,Success,In-store,M301
TXN000377,CUST00377,11/24/2023,Purchase,846.43,UPI,Success,Online,M355
TXN000378,CUST00378,10/17/2024,Purchase,33.04,UPI,Success,Online,M185
TXN000379,CUST00379,10/16/2024,Purchase,816.32,UPI,Success,Online,M440
TXN000380,CUST00380,8/14/2024,Purchase,289.04,Cash,Success,In-store,M756
TXN000381,CUST00381,6/29/2023,Purchase,126.98,Credit Card,Success,Online,M464
TXN000382,CUST00382,8/25/2023,Purchase,699.77,Credit Card,Success,Online,M471
TXN000383,CUST00383,6/5/2024,Purchase,632.65,UPI,Success,Online,M300
TXN000384,CUST00384,7/29/2024,Purchase,878.7,UPI,Success,Online,M969
TXN000385,CUST00385,5/14/2024,Purchase,737.72,Credit Card,Success,In-store,M155
TXN000386,CUST00386,4/6/2025,Purchase,805.45,UPI,Success,Online,M164
TXN000387,CUST00387,9/19/2023,Purchase,289.21,UPI,Failed,In-store,M428
TXN000388,CUST00388,7/15/2023,Purchase,185.67,Cash,Success,In-store,M328
TXN000389,CUST00389,8/22/2023,Purchase,753.11,UPI,Success,Online,M139
TXN000390,CUST00390,8/29/2024,Purchase,808.77,Credit Card,Success,Online,M294
TXN000391,CUST00391,4/3/2025,Purchase,990.6,UPI,Success,Online,M160
TXN000392,CUST00392,8/11/2023,Purchase,418.49,Credit Card,Success,In-store,M927
TXN000393,CUST00393,7/6/2024,Purchase,378.3,Credit Card,Success,Online,M414
TXN000394,CUST00394,11/14/2024,Purchase,778.65,UPI,Success,Online,M403
TXN000395,CUST00395,7/4/2024,Purchase,347.4,Cash,Success,Online,M110
TXN000396,CUST00396,7/26/2023,Purchase,931.45,Cash,Success,Online,M560
TXN000397,CUST00397,11/8/2024,Refund,859.83,Cash,Success,In-store,M551
TXN000398,CUST00398,3/23/2024,Purchase,434.7,UPI,Success,Online,M645
TXN000399,CUST00399,6/2/2023,Purchase,753.36,Debit Card,Success,Online,M190
TXN000400,CUST00400,2/19/2024,Refund,757,Credit Card,Success,Online,M787
TXN000401,CUST00401,6/16/2024,Purchase,112.09,Cash,Success,Online,M829
TXN000402,CUST00402,7/30/2023,Purchase,903.53,UPI,Success,Online,M202
TXN000403,CUST00403,12/23/2023,Refund,510.2,Debit Card,Success,Online,M148
TXN000404,CUST00404,1/19/2024,Purchase,828.19,Debit Card,Failed,Online,M731
TXN000405,CUST00405,8/18/2023,Refund,326.85,Debit Card,Success,Online,M858
TXN000406,CUST00406,3/30/2025,Purchase,896.57,UPI,Success,Online,M517
TXN000407,CUST00407,4/18/2024,Refund,395.31,UPI,Success,Online,M469
TXN000408,CUST00408,7/6/2024,Purchase,20.73,Cash,Success,Online,M728
TXN000409,CUST00409,7/3/2023,Purchase,906.33,Credit Card,Success,Online,M662
TXN000410,CUST00410,9/17/2023,Purchase,100.37,Debit Card,Success,Online,M410
TXN000411,CUST00411,3/24/2024,Purchase,326.12,Credit Card,Success,In-store,M779
TXN000412,CUST00412,10/21/2024,Purchase,950.56,UPI,Success,In-store,M886
TXN000413,CUST00413,5/4/2024,Purchase,951.1,Cash,Success,Online,M420
TXN000414,CUST00414,7/2/2023,Purchase,577.7,Debit Card,Success,Online,M427
TXN000415,CUST00415,2/17/2024,Purchase,635.52,Cash,Success,Online,M567
TXN000416,CUST00416,2/5/2024,Purchase,453.96,Debit Card,Success,Online,M516
TXN000417,CUST00417,3/8/2024,Purchase,300.28,Cash,Success,Online,M859
TXN000418,CUST00418,9/7/2023,Purchase,335.38,Cash,Success,In-store,M959
TXN000419,CUST00419,1/29/2025,Purchase,675.79,UPI,Success,In-store,M824
TXN000420,CUST00420,4/17/2024,Purchase,754.85,Cash,Success,In-store,M542
TXN000421,CUST00421,1/1/2025,Purchase,793.66,Debit Card,Success,Online,M343
TXN000422,CUST00422,9/13/2024,Purchase,791.72,UPI,Success,In-store,M867
TXN000423,CUST00423,8/26/2024,Purchase,100.29,Debit Card,Success,In-store,M919
TXN000424,CUST00424,11/25/2024,Purchase,499.48,UPI,Success,Online,M412
TXN000425,CUST00425,1/8/2024,Purchase,66.98,UPI,Success,Online,M433
TXN000426,CUST00426,6/5/2023,Purchase,554.03,Debit Card,Success,Online,M410
TXN000427,CUST00427,11/25/2023,Purchase,447.12,UPI,Success,In-store,M222
TXN000428,CUST00428,9/23/2023,Purchase,888.83,Cash,Success,Online,M901
TXN000429,CUST00429,6/24/2023,Purchase,357.41,UPI,Success,Online,M671
TXN000430,CUST00430,3/29/2025,Purchase,125.9,Credit Card,Success,Online,M859
TXN000431,CUST00431,6/19/2023,Purchase,151.56,Cash,Success,Online,M288
TXN000432,CUST00432,4/12/2025,Purchase,763.9,Credit Card,Success,Online,M711
TXN000433,CUST00433,7/12/2024,Purchase,622.04,Credit Card,Success,Online,M705
TXN000434,CUST00434,4/19/2023,Refund,110.11,Debit Card,Success,In-store,M200
TXN000435,CUST00435,2/22/2024,Purchase,93.27,UPI,Success,Online,M244
TXN000436,CUST00436,1/21/2024,Purchase,703.96,Cash,Success,In-store,M516
TXN000437,CUST00437,5/6/2023,Refund,82.04,Debit Card,Success,Online,M728
TXN000438,CUST00438,7/22/2024,Purchase,823.64,Credit Card,Success,Online,M978
TXN000439,CUST00439,4/19/2023,Purchase,709.18,UPI,Success,In-store,M712
TXN000440,CUST00440,7/13/2023,Purchase,90.54,Cash,Success,Online,M373
TXN000441,CUST00441,4/23/2024,Purchase,93.99,Debit Card,Success,Online,M449
TXN000442,CUST00442,1/31/2025,Purchase,986.77,Credit Card,Success,Online,M256
TXN000443,CUST00443,7/14/2024,Purchase,380.53,UPI,Success,In-store,M156
TXN000444,CUST00444,8/3/2024,Purchase,376.94,UPI,Success,Online,M526
TXN000445,CUST00445,3/14/2025,Purchase,814.67,UPI,Success,Online,M414
TXN000446,CUST00446,1/26/2025,Refund,947.78,Cash,Success,Online,M800
TXN000447,CUST00447,11/12/2023,Purchase,986.14,Credit Card,Success,Online,M184
TXN000448,CUST00448,2/20/2024,Purchase,755.84,Credit Card,Failed,Online,M732
TXN000449,CUST00449,3/8/2025,Purchase,382.5,Cash,Success,Online,M851
TXN000450,CUST00450,4/27/2023,Purchase,92.67,Credit Card,Success,Online,M922
TXN000451,CUST00451,10/28/2024,Refund,779.38,Credit Card,Success,Online,M205
TXN000452,CUST00452,5/29/2023,Purchase,562.82,Debit Card,Success,In-store,M123
TXN000453,CUST00453,12/28/2024,Refund,429.98,Debit Card,Success,Online,M529
TXN000454,CUST00454,1/27/2025,Purchase,907.29,Debit Card,Failed,In-store,M207
TXN000455,CUST00455,3/9/2025,Purchase,120.09,Cash,Success,Online,M811
TXN000456,CUST00456,2/16/2025,Refund,497.7,Cash,Success,Online,M866
TXN000457,CUST00457,10/28/2024,Purchase,21.24,Debit Card,Success,Online,M491
TXN000458,CUST00458,2/25/2024,Purchase,473.97,Cash,Success,In-store,M756
TXN000459,CUST00459,3/26/2024,Purchase,65.74,Credit Card,Success,Online,M489
TXN000460,CUST00460,11/22/2024,Purchase,127.63,Debit Card,Success,Online,M806
TXN000461,CUST00461,7/19/2023,Purchase,126.35,Credit Card,Success,Online,M730
TXN000462,CUST00462,11/7/2023,Purchase,652.72,Debit Card,Success,In-store,M195
TXN000463,CUST00463,8/15/2024,Purchase,748.58,Debit Card,Success,Online,M117
TXN000464,CUST00464,9/22/2023,Purchase,587.54,UPI,Success,In-store,M160
TXN000465,CUST00465,5/4/2024,Refund,962.55,Debit Card,Success,Online,M871
TXN000466,CUST00466,12/26/2023,Purchase,381.12,Debit Card,Success,Online,M960
TXN000467,CUST00467,11/29/2023,Purchase,292.85,Debit Card,Success,Online,M970
TXN000468,CUST00468,10/25/2023,Purchase,869.91,Credit Card,Success,Online,M819
TXN000469,CUST00469,7/23/2024,Refund,231.36,Credit Card,Success,Online,M844
TXN000470,CUST00470,3/19/2024,Purchase,963.59,UPI,Success,Online,M639
TXN000471,CUST00471,12/31/2024,Purchase,22.03,UPI,Success,Online,M751
TXN000472,CUST00472,2/5/2025,Purchase,970.18,Debit Card,Success,Online,M235
TXN000473,CUST00473,1/6/2025,Purchase,52.73,UPI,Success,Online,M263
TXN000474,CUST00474,8/17/2023,Purchase,892.23,Debit Card,Success,Online,M780
TXN000475,CUST00475,8/29/2024,Purchase,532.42,Cash,Success,Online,M356
TXN000476,CUST00476,6/11/2023,Purchase,993.04,Credit Card,Success,Online,M237
TXN000477,CUST00477,3/2/2024,Refund,83.06,Debit Card,Success,In-store,M919
TXN000478,CUST00478,1/1/2024,Purchase,558.32,Debit Card,Success,In-store,M857
TXN000479,CUST00479,6/27/2024,Purchase,969.61,Credit Card,Success,Online,M226
TXN000480,CUST00480,12/31/2023,Purchase,527.87,Cash,Success,Online,M514
TXN000481,CUST00481,3/7/2025,Purchase,633.1,Cash,Success,Online,M648
TXN000482,CUST00482,3/14/2024,Purchase,698.79,UPI,Success,Online,M244
TXN000483,CUST00483,9/26/2024,Purchase,460,Debit Card,Success,Online,M527
TXN000484,CUST00484,3/5/2025,Purchase,631.28,UPI,Success,In-store,M944
TXN000485,CUST00485,6/27/2023,Purchase,588.47,Debit Card,Success,Online,M615
TXN000486,CUST00486,1/12/2025,Purchase,902.15,Debit Card,Success,Online,M228
TXN000487,CUST00487,10/12/2024,Refund,54.99,Credit Card,Success,Online,M255
TXN000488,CUST00488,1/2/2025,Purchase,288.15,Debit Card,Success,In-store,M803
TXN000489,CUST00489,8/24/2024,Purchase,950.91,Cash,Success,Online,M185
TXN000490,CUST00490,6/22/2023,Purchase,891.36,UPI,Success,Online,M748
TXN000491,CUST00491,1/25/2025,Refund,461.1,UPI,Success,Online,M930
TXN000492,CUST00492,10/26/2023,Purchase,623.93,Credit Card,Success,Online,M611
TXN000493,CUST00493,11/8/2024,Purchase,284.61,UPI,Success,In-store,M464
TXN000494,CUST00494,11/7/2024,Refund,196.24,Debit Card,Success,In-store,M753
TXN000495,CUST00495,1/27/2024,Purchase,469.06,Debit Card,Success,Online,M511
TXN000496,CUST00496,9/27/2023,Purchase,359.82,Debit Card,Success,Online,M274
TXN000497,CUST00497,6/27/2024,Purchase,587.82,Debit Card,Failed,Online,M765
TXN000498,CUST00498,2/19/2025,Purchase,86.96,Debit Card,Success,Online,M900
TXN000499,CUST00499,6/27/2024,Purchase,974.65,UPI,Success,In-store,M490
TXN000500,CUST00500,5/17/2024,Purchase,986.35,Debit Card,Success,Online,M955
TXN000501,CUST00501,5/30/2024,Purchase,701.18,Cash,Success,In-store,M733
TXN000502,CUST00502,3/10/2025,Refund,540.74,Debit Card,Success,In-store,M682
TXN000503,CUST00503,8/14/2023,Purchase,316.43,UPI,Success,Online,M897
TXN000504,CUST00504,10/24/2024,Purchase,815.66,Debit Card,Failed,Online,M490
TXN000505,CUST00505,1/6/2025,Purchase,687.88,Debit Card,Success,In-store,M249
TXN000506,CUST00506,8/1/2023,Refund,170.99,Cash,Failed,Online,M131
TXN000507,CUST00507,1/23/2025,Purchase,911.82,Credit Card,Success,Online,M641
TXN000508,CUST00508,9/5/2024,Purchase,824.31,Credit Card,Success,Online,M298
TXN000509,CUST00509,5/24/2024,Purchase,950.3,Cash,Success,Online,M746
TXN000510,CUST00510,1/20/2024,Purchase,728.46,UPI,Success,Online,M377
TXN000511,CUST00511,10/11/2024,Refund,617.28,Cash,Success,Online,M608
TXN000512,CUST00512,2/23/2024,Purchase,424.06,Debit Card,Success,In-store,M686
TXN000513,CUST00513,2/7/2025,Purchase,933.4,Cash,Success,Online,M918
TXN000514,CUST00514,3/26/2025,Refund,867.4,Credit Card,Success,Online,M825
TXN000515,CUST00515,4/16/2024,Purchase,54.77,Cash,Success,In-store,M188
TXN000516,CUST00516,10/16/2024,Purchase,36.1,UPI,Success,Online,M863
TXN000517,CUST00517,1/12/2024,Purchase,382.7,Credit Card,Success,Online,M103
TXN000518,CUST00518,11/29/2024,Purchase,812.45,Cash,Success,Online,M111
TXN000519,CUST00519,2/7/2025,Purchase,987.4,UPI,Failed,Online,M453
TXN000520,CUST00520,12/6/2023,Purchase,158.91,UPI,Success,In-store,M682
TXN000521,CUST00521,7/24/2024,Purchase,598.19,Cash,Success,Online,M335
TXN000522,CUST00522,6/3/2023,Purchase,387.08,Cash,Success,In-store,M242
TXN000523,CUST00523,9/4/2024,Purchase,970.22,Cash,Success,Online,M777
TXN000524,CUST00524,6/30/2024,Purchase,843.7,Debit Card,Success,Online,M918
TXN000525,CUST00525,8/14/2024,Purchase,839.95,Credit Card,Success,Online,M749
TXN000526,CUST00526,7/15/2024,Purchase,474.01,Credit Card,Success,Online,M748
TXN000527,CUST00527,9/17/2024,Purchase,420.67,Cash,Success,Online,M748
TXN000528,CUST00528,9/26/2023,Purchase,280.67,UPI,Success,Online,M460
TXN000529,CUST00529,8/1/2024,Purchase,65.81,Credit Card,Success,In-store,M604
TXN000530,CUST00530,4/11/2024,Purchase,866.08,UPI,Success,Online,M232
TXN000531,CUST00531,11/26/2023,Purchase,814.77,UPI,Success,Online,M878
TXN000532,CUST00532,3/19/2024,Purchase,999.72,Debit Card,Success,Online,M235
TXN000533,CUST00533,9/5/2024,Purchase,996.67,Credit Card,Success,Online,M664
TXN000534,CUST00534,8/13/2023,Purchase,559.88,Cash,Success,Online,M742
TXN000535,CUST00535,10/6/2023,Purchase,771.3,UPI,Success,Online,M566
TXN000536,CUST00536,12/10/2024,Purchase,945.32,Credit Card,Success,In-store,M150
TXN000537,CUST00537,2/19/2024,Purchase,851.15,Credit Card,Success,Online,M820
TXN000538,CUST00538,10/25/2023,Purchase,254.87,UPI,Success,In-store,M306
TXN000539,CUST00539,5/2/2024,Purchase,456.04,Credit Card,Success,Online,M261
TXN000540,CUST00540,8/22/2023,Purchase,137.87,Debit Card,Failed,Online,M249
TXN000541,CUST00541,1/13/2025,Refund,954.51,Debit Card,Success,In-store,M131
TXN000542,CUST00542,5/25/2023,Purchase,610.11,Credit Card,Success,Online,M147
TXN000543,CUST00543,7/24/2023,Purchase,236.36,Debit Card,Success,Online,M760
TXN000544,CUST00544,1/17/2025,Purchase,674.98,Credit Card,Failed,Online,M776
TXN000545,CUST00545,9/13/2024,Purchase,621.95,UPI,Success,Online,M574
TXN000546,CUST00546,5/11/2024,Purchase,364.58,Credit Card,Success,Online,M965
TXN000547,CUST00547,4/4/2025,Purchase,122.42,Debit Card,Success,Online,M373
TXN000548,CUST00548,8/28/2024,Purchase,674.86,Credit Card,Success,Online,M672
TXN000549,CUST00549,6/19/2023,Purchase,525.1,UPI,Success,Online,M447
TXN000550,CUST00550,1/19/2024,Purchase,774.6,Cash,Success,In-store,M730
TXN000551,CUST00551,7/4/2023,Purchase,524.96,Credit Card,Success,In-store,M605
TXN000552,CUST00552,5/15/2023,Purchase,853.66,Cash,Success,Online,M852
TXN000553,CUST00553,3/24/2025,Purchase,556.39,Debit Card,Success,Online,M231
TXN000554,CUST00554,4/9/2025,Refund,565.33,Credit Card,Success,Online,M360
TXN000555,CUST00555,1/11/2025,Purchase,877.89,Credit Card,Success,Online,M924
TXN000556,CUST00556,6/29/2023,Purchase,409.45,Cash,Success,Online,M295
TXN000557,CUST00557,10/26/2023,Purchase,142.68,UPI,Success,Online,M669
TXN000558,CUST00558,10/20/2024,Purchase,38.49,Debit Card,Success,Online,M574
TXN000559,CUST00559,2/20/2024,Refund,757.59,Credit Card,Failed,In-store,M225
TXN000560,CUST00560,12/23/2024,Purchase,624.11,UPI,Success,In-store,M248
TXN000561,CUST00561,12/2/2024,Purchase,707.04,Cash,Success,Online,M724
TXN000562,CUST00562,12/9/2023,Purchase,220.83,Credit Card,Success,Online,M458
TXN000563,CUST00563,1/17/2024,Purchase,145.01,Cash,Success,In-store,M190
TXN000564,CUST00564,5/30/2024,Purchase,24.4,UPI,Success,Online,M402
TXN000565,CUST00565,11/20/2024,Purchase,357.08,Credit Card,Success,Online,M442
TXN000566,CUST00566,3/21/2024,Purchase,594.02,Cash,Success,Online,M290
TXN000567,CUST00567,9/18/2024,Purchase,398.32,Debit Card,Success,Online,M834
TXN000568,CUST00568,11/6/2024,Purchase,443.1,Debit Card,Success,Online,M930
TXN000569,CUST00569,5/25/2023,Purchase,905.12,Cash,Success,Online,M145
TXN000570,CUST00570,7/30/2024,Purchase,354.77,Credit Card,Success,Online,M439
TXN000571,CUST00571,11/21/2023,Purchase,518.85,Debit Card,Success,In-store,M793
TXN000572,CUST00572,3/6/2024,Purchase,785.82,Credit Card,Success,Online,M624
TXN000573,CUST00573,9/4/2024,Purchase,402.58,Debit Card,Success,In-store,M922
TXN000574,CUST00574,4/3/2025,Purchase,625.87,Cash,Success,Online,M757
TXN000575,CUST00575,3/3/2025,Purchase,863.74,Debit Card,Success,Online,M123
TXN000576,CUST00576,5/21/2023,Purchase,950.03,Debit Card,Success,Online,M823
TXN000577,CUST00577,11/8/2024,Purchase,155.6,Credit Card,Success,Online,M250
TXN000578,CUST00578,12/2/2024,Refund,927.32,UPI,Success,Online,M746
TXN000579,CUST00579,4/14/2024,Purchase,497.2,Cash,Success,In-store,M628
TXN000580,CUST00580,3/16/2025,Purchase,265.66,Debit Card,Success,Online,M509
TXN000581,CUST00581,7/22/2024,Refund,464.54,UPI,Success,Online,M116
TXN000582,CUST00582,12/23/2023,Purchase,980.23,Cash,Success,Online,M925
TXN000583,CUST00583,5/12/2023,Purchase,497.69,Credit Card,Success,Online,M489
TXN000584,CUST00584,10/8/2024,Purchase,335.46,Credit Card,Success,In-store,M144
TXN000585,CUST00585,1/1/2024,Purchase,637.07,Debit Card,Success,Online,M394
TXN000586,CUST00586,10/18/2023,Purchase,247.74,Debit Card,Success,In-store,M665
TXN000587,CUST00587,1/18/2024,Purchase,85.1,Debit Card,Success,Online,M129
TXN000588,CUST00588,11/30/2023,Purchase,137.59,Cash,Success,Online,M277
TXN000589,CUST00589,8/29/2023,Purchase,136.77,Credit Card,Success,Online,M910
TXN000590,CUST00590,2/18/2025,Purchase,160.38,Credit Card,Success,Online,M951
TXN000591,CUST00591,10/23/2024,Purchase,147.44,UPI,Success,Online,M286
TXN000592,CUST00592,7/12/2023,Purchase,644.47,Debit Card,Success,Online,M368
TXN000593,CUST00593,4/28/2023,Purchase,190.06,Credit Card,Success,Online,M113
TXN000594,CUST00594,1/17/2025,Purchase,352.21,Debit Card,Success,Online,M528
TXN000595,CUST00595,11/25/2023,Refund,897.82,Cash,Success,Online,M901
TXN000596,CUST00596,5/17/2024,Purchase,479.22,Cash,Success,Online,M467
TXN000597,CUST00597,1/9/2025,Purchase,670.88,Debit Card,Success,Online,M967
TXN000598,CUST00598,12/20/2023,Purchase,180.6,UPI,Success,In-store,M407
TXN000599,CUST00599,10/27/2023,Purchase,200.37,UPI,Success,In-store,M588
